ano,id_candidato_bd,bens_declarados
2022,1506948,116478.23999999999
2022,1771561,293900
2022,1745942,390850
2022,1457590,5125000
2022,1380227,590000
2022,621602,265000
2022,1642728,411601.34
2022,682536,3812139
2022,1042364,142398.46000000002
2022,1402382,801328.88
2022,638128,438637.64
2022,1379445,225000
2022,265307,335000
2022,202355,423000
2022,1395318,720000
2022,160011,1067609.59
2022,1658502,34740
2022,503691,1190448.2999999998
2022,898525,35000
2022,1416533,320000
2022,803961,17000
2022,511385,250000
2022,672889,270000
2022,1654732,731443.1799999999
2022,231162,1037914.58
2022,1709247,2263218.74
2022,1153260,760000
2022,790400,125500
2022,304621,375000
2022,334834,855951.38
2022,1085350,2328672.7199999997
2022,904309,3712580.18
2022,622084,117000
2022,162322,1292569.3099999998
2022,724750,400000
2022,745182,2000
2022,325835,135600.92
2022,780757,15000.82
2022,156750,104000
2022,1600232,14970961
2022,1459446,244021.51
2022,829944,258900
2022,969150,4603020.3
2022,1488091,8740984.529999997
2022,292384,3597665.6300000004
2022,1164304,177850
2022,490009,40000
2022,974681,5000000
2022,1398692,240000
2022,79521,576000
2022,1727122,30000
2022,1597557,3572680.44
2022,919624,173000
2022,848219,3893162.58
2022,250922,1140000
2022,1412470,5708458.19
2022,291029,240000
2022,611177,706348
2022,734931,9705000
2022,803363,140000
2022,551573,116000
2022,688164,403000
2022,487901,157000
2022,24863,376000
2022,902328,65000
2022,435144,150000
2022,795041,69301.51000000001
2022,133035,248000
2022,868250,45000
2022,1501325,817867.78
2022,1628878,2323785.51
2022,711144,70000
2022,454787,102000
2022,512870,303783.19
2022,543288,4560093.029999999
2022,201511,1080000
2022,1318174,487000
2022,846872,384200
2022,289254,180000
2022,1712261,5254944.569999999
2022,11411,667000
2022,731794,401000
2022,937298,242000
2022,561563,500000
2022,576738,31476.58
2022,372916,555000
2022,1791403,50300.53
2022,591446,143561.79
2022,861405,47426
2022,487450,227411.17
2022,354636,30175.96
2022,770475,151366.46000000002
2022,672099,680000
2022,659143,160000
2022,821165,438354.6
2022,366927,20000
2022,123535,15000
2022,531534,35000
2022,442782,30000
2022,849947,506000
2022,747176,374246.87
2022,62130,45000
2022,743152,590684.05
2022,712272,63000
2022,677604,1106000
2022,392449,1326791
2022,542707,343479.94000000006
2022,409550,65000
2022,284196,40.169999999999995
2022,1030990,2258000
2022,1434788,425000
2022,582972,795719.45
2022,850768,150300.64
2022,882675,120000
2022,1355325,1413445.99
2022,10978,137992.86000000002
2022,1384874,700000
2022,408388,391630
2022,1229223,745000
2022,863779,101340.8
2022,1402298,100000
2022,1763113,1812148.6600000006
2022,714426,90000
2022,748395,9000
2022,581560,830000
2022,98967,11000000
2022,1496712,480000
2022,416049,200000
2022,1433426,993000
2022,11857,585007
2022,395780,135500
2022,854626,90000
2022,631698,208000
2022,816494,35000
2018,329481,72569.29
2018,1242526,846446.1699999999
2018,1516977,128500
2018,437764,715528.3800000001
2018,1174040,641000
2018,1776640,10000
2018,381963,630000
2018,288285,50000
2018,395932,170000
2018,1593404,706000
2018,455874,403069
2018,515934,444000
2018,72847,359219.22000000003
2018,1161160,938000
2018,681662,20000
2018,1557956,260000
2018,566939,940000
2018,921167,50000
2018,1360366,32860739.67
2018,400168,1100000
2018,800408,70000
2018,1777158,6800
2018,379449,15000
2018,472471,63250
2018,1594778,100000
2018,126607,172581
2018,1593504,4465500
2018,216496,727390.11
2018,304413,1610000
2018,71665,1500000
2018,160811,125000
2018,937391,1231000
2018,73133,150000
2018,19795,849999.6799999999
2018,502316,163131.58000000002
2018,1594573,1298000
2018,406786,200000
2018,1706969,1043000.01
2018,239060,832328.74
2018,419553,20000
2018,658269,938299.2899999999
2018,1428577,574336.27
2018,471191,211202.96
2018,927669,865000
2018,305630,4109299.5399999996
2018,1593673,780800
2018,1792726,70000
2018,127673,3500
2018,737949,9000
2018,852048,85000
2018,1440634,15000
2018,729499,1001813.97
2018,1552124,88343.83
2018,213881,133092.66999999998
2018,80595,125521.19
2018,585400,650000
2018,1185385,20000
2018,434922,420000
2018,1393190,645000
2018,213867,367474.41
2018,527943,1718924.2
2018,1042402,87000
2018,1650568,2399418.33
2018,1498536,743411.62
2018,510493,281352.88
2018,78664,261328.80000000002
2018,1606103,2070105.4200000002
2018,1434477,473453.35000000003
2018,214064,202000
2018,750915,28000
2018,677651,400000
2018,551951,285000
2018,979101,88665
2018,1117934,33000
2018,16982,156000
2018,1519226,150000
2018,798449,140000
2018,1002528,303000
2018,77330,108000
2018,1338238,1399978.1
2018,18850,1501931.9
2018,1454989,40333.52
2018,910599,814900
2018,1771288,1056000
2018,916678,1876000
2018,1152677,346392
2018,1402821,3483587.21
2018,1191588,1773406
2018,840776,915408
2018,1367350,5715491
2018,760969,70000
2018,762140,410000
2018,905850,717724.3300000001
2018,350335,1090000
2018,1810197,15000
2018,469235,28000
2018,40473,120000
2018,1102756,934251.2699999999
2018,242470,584000
2018,846,94000
2018,719078,157000
2018,1502429,8309547.51
2018,1366519,280000
2018,1634877,653562.94
2018,1517862,155344
2018,1632953,331841.48
2018,373830,10000
2018,39775,2628437.61
2018,980241,2788012.41
2018,1431942,2166000
2018,1554486,55086.82
2018,620340,90000
2018,164495,568871.0700000001
2018,152250,254619.49
2018,414552,12000
2018,45593,45000
2018,1436843,605154.08
2018,1297378,2434990.0999999996
2018,431668,775640.87
2018,1631575,300000
2018,381083,475000
2018,199590,558155.34
2018,305782,26973.86
2018,1677577,601768.38
2018,810075,1187778.63
2018,1077791,1090795.23
2018,305495,1248647.8800000001
2018,315869,350000
2018,955698,254000
2018,29162,180000
2018,625521,8500
2018,1542214,1423274.1400000001
2018,411805,30000
2018,1776287,498955.19
2018,637964,115000
2018,1399489,2478404.29
2018,1703817,1405000
2018,721748,70000
2018,997464,1000
2018,410345,35500
2018,1433940,500
2018,169637,500
2018,1234086,516500
2018,42453,100000
2018,667320,2000
2018,157083,378000
2018,734434,34000
2018,29252,1940000
2018,458430,1500
2018,459710,1300
2018,709481,700000
2018,954898,50000
2018,1465761,200000
2018,449492,370000
2018,1637740,350000
2018,310654,34000
2018,28444,3000
2018,529559,45000
2018,243408,120000
2018,502000,250000
2018,1436841,500
2018,1403561,250000
2018,511445,70000
2018,570715,963084.17
2018,389044,145000
2018,568549,150000
2018,1070521,1060000
2018,666237,1070000
2018,167337,885000
2018,498593,300000
2018,12781,1547372
2018,311320,102000
2018,1613258,551000
2018,544446,1350200
2018,308907,10000
2018,307540,882859.51
2018,898610,9360
2018,1681521,503800
2018,538187,85000
2018,465960,585000
2018,371195,302000
2018,9893,115000
2018,1146718,32000
2018,607247,103849.82
2018,612924,174258
2018,1546668,85000
2018,1191531,6345934.529999999
2018,968404,1357216.1500000001
2018,471605,60000
2018,517910,25000
2018,1613812,490000
2018,1791775,264762.08999999997
2018,246013,150000
2018,1337024,219000
2018,158967,3299949.88
2018,167409,14500000
2018,9259,125000
2018,1530747,240000
2018,189976,60000
2018,437082,150000
2018,445811,281700.67
2018,1613275,1104052.29
2018,1688220,71207.67
2018,573988,3000
2018,37281,1874000
2018,1496162,469000
2018,122494,420000
2018,1069655,850000
2018,4075,15000
2018,1444866,100000
2018,535539,55000
2018,122922,565000
2018,602180,48500
2018,1613428,80035.48
2018,1055164,327505.59
2018,1799085,40112.31
2018,1792194,170000
2018,1183252,425000
2018,1665669,2495000
2018,568184,332000
2018,1766658,359046.47000000003
2018,1720136,90000
2018,417393,1000000
2018,1505407,179400
2018,53974,414000
2018,3226,300000
2018,764331,296860.69
2018,1293616,44700
2018,672966,10000
2018,29894,311056.95
2018,638045,1243378.82
2018,94912,497295.44
2018,329987,147505
2018,1498917,339900
2018,790453,125000
2018,1721285,50000
2018,97554,149000
2018,913429,48000
2018,143612,410000
2018,841487,253625
2018,840566,700
2018,298362,520500
2018,581962,250000
2018,882059,100000
2018,648306,98000
2018,87290,88000
2018,1495126,60000
2018,817525,38000
2018,1532243,267000
2018,159424,200000
2018,181527,55000
2018,1633115,294000
2018,1229883,293300
2018,780501,2168000
2018,1749903,5585.84
2018,351911,50000
2018,982749,29000
2018,409378,41100.78
2018,358835,19.92
2018,494019,150030
2018,1618683,56700
2018,1588697,798000
2018,1263338,813000
2018,222521,722342.58
2018,1759841,18000
2018,652262,80000
2018,851932,12300
2018,1556793,887200
2018,531606,302000
2018,1495117,50500
2018,1767260,61000
2018,1424794,480000
2018,314838,140000
2018,685167,31000
2018,815497,51676.47
2018,138982,25400
2018,781828,100500
2018,706244,44062
2018,532703,375000
2018,591783,200000
2018,475161,403001.82
2018,834706,524357.4199999999
2018,246484,519000
2018,872284,126733
2018,663997,297200
2018,832792,130000
2018,716521,6015
2018,1480669,1035.12
2018,673159,819034.57
2018,975802,2281417.64
2018,1074453,1045000
2018,1748533,11124956.549999999
2018,371840,2931612.8400000003
2018,1506185,21000
2018,139999,808358.8999999999
2018,848503,867073.3600000001
2018,764183,1670429.09
2018,677926,804468.74
2018,1496549,279229.70999999996
2018,1427422,1107204.8399999999
2018,51416,25000
2018,862735,90000
2018,330778,120000
2018,71876,5000
2018,1208869,609332.29
2018,83543,18500
2018,602123,240000
2018,374928,5700
2018,1555185,100000
2018,126495,276622.68000000005
2018,1321838,1160423.01
2018,1488086,1491990.6500000001
2018,1358075,1016622.5
2018,112128,2636855.04
2018,1524016,385743.70999999996
2018,1216897,476500
2018,1556711,646715.27
2018,386099,80000
2018,1388171,5374606.36
2018,1460617,1075345.26
2018,352529,368000
2018,86657,350000
2018,5780,1421655.25
2018,1474953,3869709.1300000004
2018,1804543,6966401.789999997
2018,1075245,858741.8300000001
2018,314116,2178108.34
2018,33535,430602.26
2018,1064845,4285968.31
2018,1348456,1993239.02
2018,1408721,1243693.81
2018,528494,1063693.66
2018,1146588,16683655.72
2018,1541627,1000901.5800000001
2018,465961,350000
2018,1402750,1207562.08
2018,1240602,939020
2018,321777,1911341.25
2018,987278,488000
2018,167726,58736.75
2018,1350103,413246.7700000001
2018,336149,5000
2018,214625,42000
2018,1601604,1036200
2018,777151,493500
2018,663578,123000
2018,206888,580296.61
2018,1320896,520000
2018,1733891,846000
2018,823057,3700000
2018,1736960,9258396.849999998
2018,1659154,1007851
2018,1104027,44000
2018,487941,800000
2018,1495896,211371.66
2018,1366408,179911
2018,704878,355000
2018,1287917,35000
2018,902694,311186.64
2018,1361650,839200
2018,250493,123000
2018,844132,56000
2018,467317,155000
2018,494500,980000
2018,1610519,710000
2018,1276337,742000
2018,422511,35200
2018,1618526,400852.64
2018,1358650,130000
2018,127131,246933.83000000002
2018,1661252,357803
2018,303331,310000
2018,486086,575000
2018,810667,1299487.47
2018,303148,225000
2018,577362,274662.44
2018,957217,60000
2018,1558104,32.13
2018,863686,6000
2018,705935,8.36
2018,152789,15000
2018,303045,1766238.78
2018,1398289,512150
2018,1528618,261938.77
2018,672950,100363
2018,479669,720000
2018,777571,823104
2018,517887,38347.1
2018,701451,4494372.7700000005
2018,406004,309028.06
2018,963326,183000
2018,455194,867577.05
2018,6364,1789813.86
2018,287585,2513503.4
2018,1698476,305465.49
2018,328198,6405041.859999999
2018,294432,57500
2018,1500357,2111600
2018,766967,341660.20999999996
2018,157338,35000
2018,317901,176652.38
2018,1735697,1671368.8000000003
2018,954674,9517
2018,1713364,119799.56
2018,829723,360000
2018,496800,5500
2018,1211972,200000
2018,487645,86025.01999999999
2018,692459,162000
2018,784981,468000
2018,1705713,603774.4199999999
2018,1500785,18000
2018,371604,175000
2018,421182,80000
2018,1623470,773410.9700000001
2018,967623,4635533.140000001
2018,1600161,199190.26
2018,1404407,96480.42
2018,92149,1034395.0700000001
2018,50330,998818
2018,914057,1063155.77
2018,850123,817736
2018,1001528,145577.65
2018,810406,3800
2018,65722,306800
2018,1570258,50000
2018,459684,2786641.1600000006
2018,625486,102000
2018,1154139,1345549.46
2018,490169,647367.7799999999
2018,42463,28000
2018,1797216,28272
2018,97613,763000
2018,1312205,160000
2018,1348636,300000
2018,1637837,2414766.83
2018,800333,1875916.18
2018,1606305,180000
2018,1387408,4307618.46
2018,1433347,67276
2018,329631,280000
2018,699688,1202459
2018,776683,2998221
2018,38452,32000
2018,1545597,150000
2018,686108,96441
2018,1787352,1190000
2018,1085402,3000
2018,698455,495000
2018,1329183,4500
2018,1344420,400412.38
2018,1638266,600000
2018,733102,1030000
2018,862674,7500
2018,1025491,120000
2018,159745,50000
2018,14154,70000
2018,818816,629000
2018,719134,138513.80000000002
2018,97961,1323497.25
2018,467632,8350
2018,141084,58302.32
2018,978542,46424
2018,877327,280000
2018,446614,8557000
2018,1672022,40000
2018,1381908,850000
2018,364943,465000
2018,1661781,1718625.88
2018,1238511,275000
2018,1190645,1553000
2018,1460748,500000
2018,801740,89500
2018,520313,455009.82999999996
2018,592523,187835.8
2018,1522821,15334.6
2018,8376,248152
2018,1536912,240000
2018,1267652,964000
2018,1279470,680000
2018,1515137,430000
2018,900519,12000
2018,1365165,200000
2018,470598,60000
2018,1644809,800000
2018,202264,50000
2018,514604,100000
2018,9260,2380000
2018,863012,52000
2018,1660263,1530000
2018,532625,15000
2018,1781146,18000
2018,304165,940000
2018,992552,18000
2018,532853,82000
2018,1532554,626525
2018,213184,30000
2018,1632383,1000
2018,542085,500
2018,1282342,12000
2018,1516067,80241.98
2018,1651868,250000
2018,432158,557569.3500000001
2018,1711052,58017.85
2018,205716,500000
2018,1121331,130005
2018,226651,83000
2018,838285,183867
2018,281812,95000
2018,1736683,45000
2018,283157,50000
2018,1705101,1214499.98
2018,1293259,550795.69
2018,184710,66290.68
2018,1200661,798760.89
2018,298092,405000
2018,110019,1227100
2018,378958,280000
2018,1602492,45000
2018,268637,157000
2018,640874,171398.6
2018,308764,35000
2018,479417,160000
2018,448088,908765.05
2018,348122,204000
2018,351292,118000
2018,977280,150000
2018,501118,108333.33
2018,763930,1129772.1500000001
2018,444426,5891829.92
2018,684461,273526.74
2018,735590,556862.9800000001
2018,473366,263851.86
2018,664893,247000
2018,713401,49500
2018,1585643,80000
2018,1429859,2150970.36
2018,1621328,5000
2018,1666265,19044315
2018,112240,578604.8
2018,310648,260000
2018,1621371,797000
2018,128972,510000
2018,1359869,191000
2018,191017,200000
2018,928234,685937.08
2018,1598492,616075.61
2018,1607458,300000
2018,1478722,450000
2018,1677015,801122.13
2018,1029434,100000
2018,262778,3213000
2018,1729868,2519253.2
2018,1582580,13103656.13
2018,1399495,72800
2018,610503,231338.95
2018,1298873,152506.74000000002
2018,1301414,658811.4400000001
2018,111406,260624.52000000002
2018,1217562,76962.64
2018,1587145,1416881.5
2018,206749,95000
2018,68124,329202.74000000005
2018,1254203,550000
2018,1572542,367915.69
2018,926851,703329.8600000001
2018,1290817,428064.26
2018,879369,824971.0399999999
2018,1559963,17940000
2018,522500,240000
2018,1294544,130000
2018,786383,3000
2018,56832,11500
2018,1683026,330000
2018,491893,200000
2018,1358503,4000
2018,92070,92125.82
2018,1633422,34636
2018,180456,4500
2018,1215514,969000
2018,510655,54458.700000000004
2018,1618177,810000
2018,1679734,669629.56
2018,514433,310000
2018,1506125,28785
2018,777302,500
2018,1586949,92138.82
2018,1654828,501000
2018,1140382,458997.44
2018,883696,2197985
2018,743374,440000
2018,1642077,522204.89
2018,116265,404000
2018,203592,269000
2018,1792179,500000
2018,1079714,160000
2018,1504390,15000
2018,516821,90000
2018,1584156,785000
2018,888322,600000
2018,898874,445000
2018,631922,120000
2018,41171,19885000
2018,1395547,2885716.3
2018,1571583,22709.129999999997
2018,1154195,398962.34
2018,1650863,13160762.14
2018,1450501,188000
2018,970679,4500
2018,116835,425000
2018,803893,110000
2018,1627736,47000
2018,756121,18000
2018,1639412,379000
2018,352645,56000
2018,1788759,220000
2018,640914,43500
2018,217196,2710000
2018,185165,48000
2018,651863,27000
2018,209407,49000
2018,557694,4165000
2018,829390,1090000
2018,1170427,15300
2018,645156,1112000
2018,614430,160000
2018,1137941,690000
2018,1320538,180000
2018,63884,243000
2018,1572746,133596
2018,87903,528602.96
2018,1777247,272000
2018,447126,13527
2018,1110713,425000
2018,104327,3376432.99
2018,769650,3916641.5100000007
2018,1671670,4154532.52
2018,1145426,377008.53
2018,1399500,93591.04000000001
2018,453451,2071415.77
2018,110736,570952.54
2018,1474690,975484.35
2018,1394791,1648812.1499999997
2018,1626391,50000
2018,804690,1066209.25
2018,1036716,893517.63
2018,1671313,164000
2018,189315,798000
2018,1151426,450000
2018,356245,55004.69
2018,1028967,80000
2018,457392,4850037.989999999
2018,1552424,601155.44
2018,122683,41200
2018,1540112,572000
2018,999491,300000
2018,1549847,35000
2018,470249,131703.75
2018,1550058,606114.23
2018,117983,428000
2018,1113083,120000
2018,1605170,537085
2018,283231,333002.75
2018,583182,125000
2018,121152,192218.43
2018,234491,351905.17000000004
2018,127226,697.12
2018,798097,10000
2018,1622061,100000
2018,1622606,201272.24
2018,622953,22862.33
2018,110566,344065
2018,839859,22800
2018,25393,18000
2018,69312,197178
2018,1215830,1160483.75
2018,142956,282000
2018,130267,6000
2018,1679226,25000
2018,148491,286000
2018,895199,7000
2018,1382787,53127.83
2018,1458733,2500
2018,818098,183037.01
2018,893375,26000
2018,1431302,37301.9
2018,429,185000
2018,490283,0.01
2018,1715094,5000
2018,985154,80000
2018,1695443,1456116.6099999999
2018,73167,916000
2018,904305,579545.76
2018,728642,3470000
2018,790066,2042756.81
2018,1167678,487346.03
2018,283497,190040
2018,271044,319287.7
2018,785857,177000
2018,300383,1.12
2018,1012524,505
2018,282043,991379.8299999998
2018,1676243,1386000
2018,784088,2925.16
2018,12022,15961.09
2018,648714,18592.19
2018,1218483,259500
2018,1540731,440557.08
2018,1087052,205451.77
2018,1606392,0.18
2018,1739301,1188279.47
2018,1209245,195328.68
2018,836964,229126
2018,1337155,4936739.779999999
2018,1500483,200000
2018,1609850,417234.33999999997
2018,181159,5491826.76
2018,505212,80000
2018,1475521,485463.21
2018,791323,374000
2018,1457261,942331.3300000001
2018,1607278,144384.28
2018,95906,358613.29
2018,300873,481400
2018,177007,874042.25
2018,1475905,1965137.6800000002
2018,865325,171623
2018,851061,388700
2018,1550720,253694.75
2018,1726917,284268
2018,1379670,661292.96
2018,1727373,5015191.56
2018,604610,382739.27999999997
2018,1683699,162640
2018,309109,21000
2018,1607428,12000
2018,1290525,889619.05
2018,1037365,10120520.89
2018,373075,84000
2018,55783,683420.1799999999
2018,22805,3202797.18
2018,1014094,170000
2018,1732002,300500
2018,345964,36000
2018,928597,1173336.83
2018,676213,651965.4400000001
2018,109535,4371688.949999999
2018,117641,1538893.32
2018,1119032,298924.09
2018,464260,3965640.38
2018,1716493,90.98
2018,832574,985003.93
2018,826132,335000
2018,1092493,50000
2018,735460,38000
2018,681258,61242.72
2018,130012,220000
2018,1314993,970000
2018,1613695,38500
2018,562586,802641
2018,1769681,419000
2018,1484111,345390.65
2018,574205,1241989.0899999999
2018,1543616,85000
2018,362399,623375.5300000001
2018,397616,5658598.64
2018,1184942,1049860.5
2018,429571,632000
2018,435811,455306.69999999995
2018,163852,543111.04
2018,157534,2231553.65
2018,1706120,629400
2018,95541,691680
2018,1539642,1214461.8900000001
2018,1621308,38888.2
2018,254235,5330000
2018,93915,501255.93000000005
2018,1005915,1335000
2018,272190,195140
2018,1380487,190000
2018,1393576,241000
2018,941321,79812.32
2018,102683,20000
2018,373103,165000
2018,1514029,7172058.95
2018,223472,500000
2018,1715071,64000
2018,1016501,67000
2018,8837,250000
2018,158871,451388.7
2018,698391,210000
2018,365720,2046000
2018,1802425,216479.26
2018,1337799,1500000
2018,732613,903000.01
2018,856210,23000
2018,908282,629000
2018,1505031,9493179.33
2018,746881,774926
2018,476008,6310590
2018,973943,3700000
2018,1308832,2132314.5
2018,42443,3000000
2018,796885,7290000
2018,1641621,638112.56
2018,1307196,33695
2018,725753,840000
2018,1522050,323
2018,70207,156000
2018,859618,70006
2018,662418,1855700
2018,1388463,45000
2018,782024,2319000
2018,1367966,240000
2018,728258,204104.61
2018,1367723,52241.11
2018,925636,749839.98
2018,1266561,1781967.0799999998
2018,295774,35000
2018,258784,321737.22
2018,1544493,2335310.4400000004
2018,1190066,929761.07
2018,1794058,1342429.03
2018,1327434,71036.67
2018,278120,2355438.3200000003
2018,1340436,406867.64
2018,712882,5220686.54
2018,1363024,100000
2018,1568094,2156505.7499999995
2018,1793492,1106219.16
2018,682776,9885.89
2018,1291578,110000
2018,128746,1279165.37
2018,1286377,540000
2018,1151234,1170917.4100000001
2018,950906,65000
2018,893370,347530.28
2018,712633,438163.44
2018,538930,99542.32999999999
2018,885406,1230601.08
2018,175006,2110644.64
2018,512666,832970.16
2018,175997,827475.3300000001
2018,40790,417767.67
2018,274965,535000
2018,1234603,32500
2018,560407,294000
2018,1238390,578893.05
2018,765090,780000
2018,1385861,171000
2018,903200,307790
2018,607295,530000
2018,840773,1270000
2018,1264774,364500
2018,1199424,600000
2018,628481,2964226.21
2018,732255,9000
2018,1413393,4500
2018,1414765,130757.32
2018,693576,330000
2018,265499,2047092.46
2018,1270134,346221.02
2018,800846,298797.02
2018,1083686,741520
2018,767746,628389.31
2018,1232435,53839
2018,1218982,304489.9600000001
2018,772787,1070278.51
2018,220904,795000
2018,253685,110000
2018,505458,260000
2018,1014245,500000
2018,593723,30000
2018,220609,310000
2018,1101462,15000
2018,264517,300000
2018,233257,25000
2018,798346,15700
2018,254919,1704791
2018,840102,397000
2018,505787,71006.93
2018,764134,406835.62
2018,328655,642482.76
2018,699665,580000
2018,266269,180830.07
2018,1188847,165657.52
2018,252940,492980.29
2018,1715883,1413501.5799999998
2018,328957,78000
2018,79791,1111183.84
2018,1388444,113000
2018,478958,201000
2018,277775,220000
2018,1098998,102000
2018,483444,71000
2018,457129,656083.83
2018,1350407,880.17
2018,878149,49000
2018,635795,614976.46
2018,539803,45603.54
2018,496108,85678
2018,133242,284427.2
2018,1639179,1369599.7599999998
2018,1336736,68000
2018,577903,348922.51
2018,830165,307000
2018,957409,6515484.239999999
2018,1141141,718000
2018,697890,2305000
2018,1733000,12398
2018,1722162,4250000.01
2018,221955,1904000
2018,921553,1050000
2018,1354816,1000
2018,1262860,80000
2018,1732097,575000
2018,223574,300000
2018,1302105,4000
2018,590420,24400
2018,1350023,100000
2018,169057,226000
2018,283596,7000
2018,131980,119363
2018,923183,150000
2018,203277,3000
2018,191861,267000
2018,118160,844000
2018,558882,48000
2018,756620,188000
2018,758917,38000
2018,1661917,13000
2018,557238,200000
2018,1614597,74000
2018,561452,256000
2018,1182169,4479182.170000001
2018,92574,426480.35
2018,659977,184200.6
2018,849977,721252.19
2018,991182,810000
2018,138760,480000
2018,566484,180000
2018,378436,335000
2018,579402,127000
2018,502767,4019.96
2018,1624127,222000
2018,895026,230000
2018,729811,172000
2018,707592,35000
2018,272116,117000
2018,648851,221000
2018,26268,54000
2018,433122,89859.39
2018,676257,59430
2018,354186,2780000
2018,945709,779634.8199999998
2018,1769998,334400
2018,1490872,140000
2018,758175,20220289.4
2018,1637696,1276601.85
2018,303841,614655.07
2018,1298292,8066327.000000002
2018,111778,20000
2018,1559474,1546267.27
2018,1751736,83600
2018,195743,6770144.07
2018,828010,662775.98
2018,1723282,412000
2018,306226,365000
2018,61724,1102000
2018,1435240,651865.24
2018,987887,4900000
2018,641128,915137.12
2018,572648,75000
2018,63678,11143709.989999993
2018,1795346,300000
2018,1525176,34000
2018,1564747,80000
2018,195827,254000
2018,1595143,795904.1
2018,284313,1198837.8
2018,863014,102500
2018,588874,140000
2018,1554250,250000
2018,39199,4726
2018,1556084,871535.56
2018,121069,330000
2018,291649,201000
2018,124465,1735000
2018,731284,150000
2018,1139942,173000
2018,424439,180000
2018,895339,100000
2018,1589664,1260000
2018,1434362,1259058.6700000002
2018,355629,765716.24
2018,762576,1367119.3499999999
2018,1456471,1110000
2018,437820,2216871
2018,1422592,63000
2018,171855,1650544.3499999999
2018,1601519,7842656
2018,802254,80650
2018,797687,9000
2018,445912,160000
2018,124431,358734.7
2018,743914,412015.31
2018,1567109,22200
2018,1387170,3798061.5999999996
2018,473639,302900
2018,545503,145000
2018,1198548,1334098.2900000003
2018,460600,180000
2018,248184,230000
2018,240053,481000
2018,859203,1779029
2018,7923,162329.66
2018,390411,239037.54
2018,184658,1310050
2018,993158,107000
2018,257527,198600
2018,273105,6000
2018,1774268,183800
2018,1664720,904000
2018,413105,6899661.919999999
2018,725821,25500
2018,273823,5000
2018,101275,570000
2018,1681601,38360
2018,1717133,826187
2018,41045,541000
2018,492132,75900
2018,1427700,906862.3200000001
2018,36937,1241138.01
2018,648930,242882.13
2018,858119,220000
2018,1542678,3970822.4699999997
2018,886732,673530.75
2018,306562,746332.67
2018,1640700,1853913.66
2018,299231,1200365.67
2018,392080,352442.04
2018,754470,315643.26
2018,1656081,2518531.24
2018,1021921,5783067.51
2018,260718,2368744.1
2018,590040,95069.86
2018,1199653,144722.21
2018,178317,155000
2018,646307,253086.44
2018,1774386,407173.87
2018,321458,1580074.9499999997
2018,722820,5000
2018,1424422,28192320.759999998
2018,1557214,257893.86
2018,986381,30127
2018,253918,85000
2018,1710877,519835
2018,138424,10900
2018,8130,120000
2018,675609,20000
2018,1660035,125000
2018,1030846,263839.73000000004
2018,794129,1000
2018,16400,250727.30000000002
2018,642906,491000
2018,732423,1693.63
2018,745492,62998.32
2018,817164,29900
2018,110098,56116.060000000005
2018,546510,379800
2018,1809655,565912
2018,909542,53395
2018,1053683,446977.06
2018,560804,14000
2018,1659196,50000
2018,325366,1000
2018,653884,257967.88
2018,307201,14591074.310000002
2018,1016323,681904.42
2018,955460,1072150.12
2018,513544,783592.82
2018,1735174,507039.17
2018,1562699,1625538.8
2018,1005663,899194.65
2018,186229,82326.93000000001
2018,1579938,513610.92
2018,681688,3191297.2600000002
2018,1743871,156625.37
2018,1073982,801591.36
2018,1699131,15000
2018,1612722,250000
2018,714798,198000
2018,1632585,276100
2018,24571,315000
2018,1409529,1210000
2018,156428,689955
2018,741557,3930767.09
2018,639613,160000
2018,595087,123758.38
2018,581975,90000
2018,1703586,661908.29
2018,53842,105000
2018,999208,158000
2018,271810,2904707.86
2018,1113786,4176267.1599999997
2018,374557,250000
2018,1470357,190000
2018,688001,96891.17
2018,1591170,228161.31
2018,1693511,5910200
2018,454469,1757230.59
2018,1521112,1435000
2018,1033813,760835.03
2018,185934,223000
2018,1650745,1370000
2018,1661609,50000
2018,492625,21630000
2018,467291,802420.6699999999
2018,586420,2001.67
2018,1526455,136000
2018,1022938,105123.66
2018,53633,3081383.9600000004
2018,630298,195000
2018,1610147,250000
2018,1719945,200000
2018,1716993,255000
2018,187008,702639.53
2018,1245221,200000
2018,8419,1298582.66
2018,724354,5362203.08
2018,1329700,907068.07
2018,1693657,1910000
2018,1444494,558250
2018,680861,230000
2018,241293,100000
2018,1107453,959999.2
2018,516625,3270270.79
2018,508731,273500
2018,1243803,2600
2018,1230172,991704.3799999999
2018,1410031,750000
2018,1488588,165000
2018,305730,105000
2018,305206,180000
2018,320932,10953208.5
2018,1697071,170000
2018,149113,583778.17
2018,1743354,953500
2018,1390944,3900000
2018,617605,150000
2018,1743961,95000
2018,359318,1161079.24
2018,678058,50000
2018,913362,47750
2018,1120744,200000
2018,1621255,159818.08
2018,143674,221000
2018,139144,939500
2018,270538,115000
2018,18526,680000
2018,386295,270000
2018,773348,243000
2018,462389,87561.5
2018,1324903,513000
2018,1657407,110000
2018,632376,3007905.94
2018,862762,1422074.39
2018,1670075,14542.71
2018,471951,839256.46
2018,1241494,744500
2018,134209,100000
2018,643913,568000
2018,1647142,220000
2018,1561500,395887.00999999995
2018,1383809,57000
2018,294092,100000
2018,278902,217729.56
2018,1034853,510000
2018,253558,19000
2018,484652,435000
2018,1328866,6480000
2018,11518,5000
2018,156415,3650000
2018,22386,50000
