ano,id_candidato_bd,despesas_campanha
2022,1214335,139543.8
2022,32124,1000
2022,1664421,4500
2022,869977,10000
2022,36503,10000
2022,1403801,1885174.0199999984
2022,1666334,307838.69000000006
2022,1482103,1249988.79
2022,1774316,77000
2022,1560929,67992.97
2022,172902,12905.4
2022,770773,50226.8
2022,141778,267750.9600000001
2022,770391,84458.97
2022,1567348,238132.80000000002
2022,791011,526504.1
2022,60110,9440.27
2022,1481654,164490.7
2022,953006,58871.7
2022,186718,138116
2022,1443521,72722.94
2022,44834,681044
2022,1673458,440100.00000000006
2022,1714622,234784
2022,1431046,39593
2022,1729679,224253.3
2022,647986,53038.3
2022,1530456,17977.4
2022,1168915,21103.8
2022,72158,305081.45000000007
2022,1155817,108745
2022,1335255,28000
2022,1315505,45351.3
2022,1430728,20486.719999999998
2022,1239696,9304.5
2022,1432761,47995.4
2022,921443,27310
2022,1428732,45693.85
2022,4208,58927.2
2022,1404550,95850.9
2022,1673642,29048.2
2022,1774733,17995.33
2022,1180873,91846.44
2022,1473776,38000
2022,1253637,57000
2022,1581984,1158772.6
2022,1540929,863249.5999999997
2022,1689905,205273.48000000004
2022,1613627,2037666.3200000003
2022,1809725,17328.010000000002
2022,1612901,47957
2022,1782780,272999.83999999997
2022,997981,101980.8
2022,120148,1691070.0899999999
2022,1451596,37991.4
2022,269062,37948.05
2022,1381718,172723.28999999998
2022,1526390,32847
2022,1592955,318175.00999999995
2022,1023461,6000
2022,1720029,348236.86
2022,96248,3462.8
2022,647124,24961
2022,95933,51083.81
2022,431562,99999.99999999999
2022,1611331,587.5699999999999
2022,1502864,1650
2022,675410,550146.92
2022,1131596,30000
2022,1501321,30222.379999999997
2022,1707147,16490.8
2022,1700181,20000
2022,1467883,29905.6
2022,7284,83360
2022,1478550,2720
2022,1105551,809999.9999999999
2022,1587917,907565.0299999997
2022,377288,2000000
2022,1649071,150000
2022,677320,20000
2022,969269,19928.9
2022,315009,49808.45
2022,1689410,75000
2022,573926,299927
2022,15646,3450.1400000000003
2022,1373344,2661.5
2022,1680224,250000.0000000001
2022,1148221,749962.9500000002
2022,543288,774814.7
2022,1501325,846088.0000000001
2022,1380269,412400.24999999994
2022,512870,299432.8
2022,868250,400000
2022,133035,200000
2022,454787,162052.14
2022,711144,179999.99999999988
2022,1628878,925776.7600000004
2022,162322,1007000.1000000001
2022,622084,994512.63
2022,904309,2609509.509999996
2022,724750,470000
2022,334834,499949.09999999974
2022,325835,799999.9999999999
2022,818390,200
2022,1085350,2659934.3600000003
2022,780757,999341.2000000001
2022,745182,249760.25
2022,123535,61992.509999999995
2022,62130,50472
2022,747176,45743.380000000005
2022,849947,59933.3
2022,442782,59939.399999999994
2022,531534,193242.22999999998
2022,1039190,203992.12000000002
2022,160011,1023424.9900000003
2022,202355,281997.64
2022,638128,136712.1
2022,1402382,1805172.1000000008
2022,487450,424871.1699999999
2022,354636,229780.25
2022,591446,929291.2000000004
2022,372916,250316.9699999999
2022,1791403,259953.24
2022,861405,259994.51
2022,576738,228245.65999999997
2022,543271,259939.5
2022,1388561,118081.3
2022,1402298,29897
2022,1763113,2509649.049999998
2022,408388,601799.9999999999
2022,550958,42996
2022,1384874,499968.5999999999
2022,863779,399999.99999999994
2022,714426,170000
2022,1229223,299993.85
2022,282178,18200
2022,906768,64510.76
2022,415755,474988.1099999999
2022,1654732,959995.4100000001
2022,180217,1439125.9699999997
2022,1153260,659997.7000000001
2022,1709247,650054.1899999997
2022,672889,449641
2022,231162,3009470.7599999993
2022,790400,917774.76
2022,304621,729978.9700000001
2022,1318174,29818.95
2022,846872,299882.94
2022,561563,50701.3
2022,1712261,2825522.3000000003
2022,11411,31919.6
2022,937298,202433.42
2022,731794,157425.56000000006
2022,289254,150658.66999999998
2022,201511,99873.00000000001
2022,1597557,1999950.3200000003
2022,919624,300000
2022,1727122,300000.0000000002
2022,1412470,499645.99999999994
2022,848219,785492.5700000001
2022,250922,203500.00000000006
2022,1398692,11525
2022,79521,514872.45
2022,551573,78118.29999999999
2022,1028790,19966
2022,416049,37100
2022,1496712,8148
2022,1433426,14800
2022,120786,9100
2022,1004753,8150
2022,11857,11530
2022,1480511,8150
2022,1762750,5512.200000000001
2022,1343285,271706.49
2022,672099,250000
2022,770475,579999.9999999999
2022,631698,214879.32000000007
2022,366927,551167.9499999997
2022,659143,300288.04
2022,1789164,300512.9
2022,265307,10531.93
2022,1379445,49948.7
2022,292384,1797319.2900000012
2022,156750,2267823.9299999997
2022,969150,300000
2022,490009,1599998.4000000006
2022,1600232,2199647.379999999
2022,1459446,425839.75
2022,829944,581001.24
2022,1164304,599961.3999999999
2022,1488091,159678.85000000003
2022,44355,877188.65
2022,487901,363134.85
2022,734931,698865.23
2022,611177,849999.9999999999
2022,803363,549594.6
2022,902328,70514.6
2022,435144,20648.520000000004
2022,795041,41585.009999999995
2022,803961,189314.42999999996
2022,898525,4320.06
2022,266092,800
2022,503691,110000
2022,549510,28450
2022,1658502,30000
2022,1549721,70000
2022,677604,1468888.0800000005
2022,743152,235482.21999999997
2022,855458,350000
2022,284196,249972
2022,1030990,500011.3
2022,712272,180500
2022,392449,697528.3
2022,829542,549956.62
2022,409550,499998.9999999999
2022,128166,59976
2022,103712,293948.5
2022,1355325,448818.69999999995
2022,582972,685840.48
2022,882675,124522
2022,10978,232400
2022,268018,363100
2022,1434788,99977.20000000001
2022,1113037,298768.44999999995
2022,850768,300000
2022,858010,111123
2018,74077,850000.0000000001
2018,1594573,129340.12999999999
2018,419553,470000
2018,1752554,943143.4
2018,921167,9950
2018,1557956,5000
2018,400168,57134.7
2018,1360366,375749.99999999994
2018,70831,10000
2018,126607,62148.2
2018,1593504,99457.36
2018,566939,104234.23999999999
2018,1777158,11606.5
2018,1536240,9986.699999999999
2018,1428577,933000.0000000001
2018,927669,893181.1699999993
2018,471191,1147505.6700000002
2018,532609,69012.54000000001
2018,71665,345872.95000000007
2018,502316,2251321.9499999965
2018,239060,45187.100000000006
2018,19795,1579990.7799999968
2018,329481,4992
2018,1516977,117737.89
2018,1242526,30026.4
2018,342681,3483.2
2018,681662,2231.0499999999997
2018,805979,314913.55000000005
2018,455874,143726
2018,437764,69976.23000000001
2018,304413,1500499.999999999
2018,1775688,497675.4200000002
2018,216496,1279984.35
2018,444307,16912
2018,497269,16706.95
2018,744322,20069.11
2018,1776978,3090
2018,937391,150000
2018,72847,44845.06000000005
2018,406786,569583.5800000002
2018,305630,1295662.8399999999
2018,1017571,45019.8
2018,1593404,280955.54000000004
2018,515934,750
2018,1776640,15013.2
2018,160811,1669311.9600000002
2018,723347,119818.44999999998
2018,395932,55998.2
2018,381963,77671.07999999999
2018,288285,47726.75
2018,1161160,9500
2018,1706969,947568.1499999998
2018,1593673,904771.3800000016
2018,1440634,13.2
2018,1775313,26.4
2018,658269,1444060
2018,71368,7501.8
2018,1174040,326982.60000000003
2018,510493,841497.4000000003
2018,996319,249979.68000000002
2018,365754,130526.99999999999
2018,527943,1765947.2600000012
2018,1042402,749465.9200000006
2018,910599,620979.9900000001
2018,1771288,148334.15999999997
2018,1454989,1000000.0000000013
2018,1191588,1392871.71
2018,840776,459057.3800000001
2018,1235870,49999.43
2018,527347,953000
2018,1485502,49993.35
2018,213867,4863.2
2018,828539,500
2018,979101,500
2018,1041228,500
2018,677651,500
2018,1330938,500
2018,214064,500
2018,750915,500
2018,362734,500
2018,551951,1780
2018,80595,724054.0000000001
2018,1367350,61773.63
2018,486641,208783.16
2018,1615413,299334.2
2018,1002528,2913.2
2018,18850,1355557.2599999998
2018,1152677,696728.0400000009
2018,1397852,5000
2018,1402821,316502.14999999997
2018,491696,59883.130000000005
2018,729499,1417.2999999999997
2018,213881,6116.209999999999
2018,1552124,46822.66
2018,760969,2039.4
2018,762140,17243.05
2018,1549202,9810
2018,510999,763.9
2018,77330,920604.0700000001
2018,301293,6000
2018,1498536,307137.32999999996
2018,549413,11126.43
2018,1650568,1298680.16
2018,434922,199819.5
2018,316793,580
2018,78664,163756.42
2018,1434477,801056.7999999997
2018,1606103,1356815.0899999999
2018,1232681,14643.34
2018,1364252,6236.25
2018,781202,1313.2
2018,185875,1313.2
2018,916678,1049678.5
2018,1689816,448987.67
2018,1804536,1000
2018,585400,33288.95
2018,1185385,1125.56
2018,623656,9017.5
2018,1338238,1121422.4800000002
2018,350335,20756.350000000002
2018,1780003,70
2018,512367,799751.5
2018,1431942,1660867.0499999998
2018,1297378,1925276.0799999954
2018,431668,3671.5
2018,243408,10000
2018,381083,60957.17
2018,1798739,10000
2018,1631575,10000
2018,511445,10000
2018,1656600,9974.2
2018,29162,74496.4
2018,1542214,432705.52999999997
2018,625521,398432.8999999999
2018,810075,1534637.6699999904
2018,410345,3000
2018,1433940,2500
2018,1703817,1739027.2
2018,1403561,2500
2018,1234086,2500
2018,721748,100009.7
2018,469235,224.4
2018,370174,44656.380000000005
2018,414552,600
2018,164495,5657.65
2018,1227486,350
2018,488720,350
2018,620340,1596
2018,1554486,2196
2018,152250,1319.2
2018,955698,57235.599999999984
2018,1632002,99987.25
2018,199590,1413647.6099999987
2018,305782,309988.69999999995
2018,672258,239739.16999999995
2018,1621267,115662.40000000001
2018,980241,1713249.549999996
2018,458430,1130
2018,157083,12978.1
2018,667320,1092.5
2018,29252,174982.30000000002
2018,42453,1129.6
2018,734434,1975.2
2018,1677577,88000
2018,830829,39934.7
2018,613316,49996.799999999996
2018,411805,17032.050000000003
2018,373830,31154
2018,637964,260900
2018,305495,560273.37
2018,1692674,5000
2018,589808,760
2018,1077791,444766.3399999999
2018,746162,7366
2018,573917,2000
2018,1632953,1999423.89
2018,669985,1170
2018,1666036,13.2
2018,611708,3000
2018,1102756,4500
2018,452741,54.8
2018,1373527,1803.6000000000001
2018,1634796,1650
2018,1517862,1010680.6199999991
2018,1366519,11207.9
2018,1634877,845500.0000000001
2018,1502429,1236586.45
2018,385182,10993.85
2018,445736,94410.9
2018,28444,15196
2018,515314,14986.6
2018,310654,10881.779999999999
2018,1723142,10875.4
2018,411077,13280
2018,1592763,60841.20000000001
2018,1465761,6000
2018,716058,3490
2018,340356,1013.2
2018,577769,7190.4
2018,171594,29999.999999999985
2018,1436843,584781.06
2018,1399489,193399.75
2018,1776287,503350
2018,309617,1952424.5999999999
2018,1791775,1634540.9999999988
2018,548499,29937.2
2018,465960,44511.4
2018,1681521,520816.75
2018,612924,75376.81000000001
2018,538187,150366.41999999998
2018,545925,2300
2018,371195,20310.15
2018,622271,4995
2018,1496162,364000
2018,1751762,24312
2018,122494,364000
2018,1444866,475516.8500000001
2018,1211155,19000
2018,535539,9540.75
2018,1069655,13145.120000000003
2018,4075,9990
2018,568184,49998.79
2018,1183252,104366.90000000001
2018,1720136,51279.5
2018,1766658,78582.19999999998
2018,1759068,76950.81999999998
2018,281298,54075.5
2018,1546668,1514973.8499999996
2018,320274,8600
2018,1146718,176836.55
2018,167337,36839.600000000006
2018,167409,1800
2018,1400479,90276.04999999999
2018,575378,591258.8099999999
2018,9259,420
2018,3315,2217.7
2018,445811,146803.34999999995
2018,309917,419846.2
2018,666237,100000
2018,544446,648522.37
2018,307540,1649955.5999999999
2018,308907,184955.85
2018,900497,21728.74
2018,498593,151494.44999999998
2018,1070521,502000
2018,311320,2000
2018,570715,69000
2018,460126,204504.6
2018,1191531,894502.9200000003
2018,1613812,151416.2
2018,517910,150000
2018,968404,339575.60000000003
2018,3226,4000
2018,568549,30713.2
2018,1613258,179772.4
2018,465344,80017.5
2018,12781,29972.35
2018,389044,134900
2018,1639196,2040
2018,53974,107190.86
2018,1505407,13583.2
2018,1613275,52976.3
2018,1688220,199943
2018,122922,499656.4
2018,37281,4300
2018,548308,269986.94
2018,310361,5000
2018,471605,848263.09
2018,722430,27856.269999999997
2018,550144,19896.510000000002
2018,1794480,19896.510000000002
2018,458551,20876.399999999998
2018,387548,41716.98000000001
2018,1591356,19882.4
2018,158967,200000
2018,308043,490
2018,639744,3313.9
2018,1612816,9890
2018,1337024,107979.09999999998
2018,675746,360006.4000000001
2018,1354081,325794
2018,9893,894342.3500000001
2018,1530747,300000
2018,189976,209999.56
2018,426150,449871
2018,607247,603995.2000000002
2018,1610921,3000
2018,777571,303525.8
2018,406004,1628174.6099999968
2018,517887,1431219.0699999998
2018,701451,1236555.2399999977
2018,975802,1783203.389999995
2018,673159,2247139.239999995
2018,651913,99932.61
2018,1748533,2094617.8499999968
2018,1074453,1205447.5199999998
2018,713120,194350
2018,371840,1641260.3599999999
2018,800333,493079.22999999986
2018,1515137,12400
2018,42463,20000
2018,682503,19726.4
2018,1154139,28131.039999999997
2018,1409034,2500
2018,699688,81652.4
2018,490169,64077.299999999996
2018,1570258,9807
2018,1797216,2500
2018,625486,2500
2018,459684,32446.2
2018,1637837,1950874
2018,816080,3400
2018,1387408,97299.99999999999
2018,1028636,10000
2018,1606305,2500
2018,32814,4674
2018,1267652,4038.42
2018,1733186,9599
2018,749348,10000
2018,1312205,9870
2018,1433347,49362.390000000174
2018,1536912,9979
2018,1788821,1400
2018,947362,10000
2018,1167014,10000
2018,776683,30011.899999999998
2018,1216897,919300.4100000036
2018,1524016,1040996.2499999999
2018,733102,962229.7300000007
2018,1344420,899295.6200000006
2018,1556711,1172790.54
2018,1358075,982476.1200000007
2018,112128,948813.27
2018,515272,13153.470000000001
2018,282849,9973.800000000001
2018,1806128,486092.30000000034
2018,1638266,984389.8
2018,1488086,722752.7299999999
2018,1321838,204690.77000000002
2018,1311874,92253.60000000002
2018,914057,2450396
2018,850123,99965.94999999998
2018,1644809,15160
2018,1104027,75847.31
2018,842571,9903.599999999999
2018,1495896,80000
2018,1417771,30375.9
2018,1287917,9904.88
2018,1361650,108010
2018,1601604,20000
2018,1073222,299666.76
2018,1320896,30000
2018,1733891,99980.27
2018,1379705,10000
2018,1736960,2454900.27
2018,806384,10000
2018,214625,19499.999999999996
2018,202264,20000
2018,1552989,10000
2018,340876,19999.629999999997
2018,999133,12230
2018,1160067,99969.31999999999
2018,902694,24946
2018,663578,20000
2018,206888,16299.4
2018,237189,9995.75
2018,804120,19999.999999999996
2018,1659154,81620.74999999999
2018,636975,80000
2018,704878,119858.4
2018,336149,154084.61
2018,164740,5000
2018,14650,12230
2018,487941,19999.6
2018,250493,23.1
2018,1366408,100000
2018,1705713,4470
2018,612631,405833.00000000006
2018,1220873,29287.88
2018,496800,3449.9999999999995
2018,1115254,1800
2018,692459,800
2018,487645,3600
2018,859860,27538
2018,706244,91202.68
2018,781828,2993.2
2018,10262,3300
2018,815497,74907.50000000001
2018,138982,1779.5
2018,872284,5530
2018,832792,300
2018,1364297,1190.9
2018,532703,15500
2018,1319470,2019.1000000000001
2018,475161,240
2018,944937,800
2018,987278,25000
2018,1350103,941300.9500000001
2018,1029678,330
2018,1404407,9900
2018,663722,6000
2018,371604,25005.8
2018,1623470,519027.5700000025
2018,421182,6813.2
2018,1365165,6813.2
2018,828432,4980
2018,967623,15000
2018,1600161,26225
2018,1075245,1454965.55
2018,1804543,1396070.5999999996
2018,1243136,6649.9
2018,1474953,2182071.179999999
2018,126495,436587.88000000024
2018,1500357,349776.00000000006
2018,1027351,10000
2018,205716,63894.98000000002
2018,1645279,174829.76999999996
2018,6364,1507787.989999997
2018,432158,187413.39999999985
2018,534336,400
2018,1736683,19928.53
2018,1711052,39958.66
2018,1713364,522624.4000000001
2018,695366,29998.700000000004
2018,766967,737187.2100000001
2018,1735697,898585.85
2018,587902,83590.53
2018,287585,1371861.33
2018,328198,1190530.8699999996
2018,317901,54635.24000000002
2018,829723,19976.750000000004
2018,1698476,398335.19
2018,205085,78250.5
2018,455194,64000.00000000001
2018,545861,12944.75
2018,1276337,9950.000000000002
2018,532625,99969.44
2018,1610519,11500
2018,422511,6999.360000000001
2018,514604,89840.4
2018,9260,34500
2018,304165,20216
2018,467317,39000
2018,863012,3500
2018,684146,6975.15
2018,494500,3693.2999999999993
2018,777510,99950
2018,1788561,3632.3
2018,8376,20993
2018,698455,22775.000000000004
2018,992552,1000
2018,838285,107.69999999999999
2018,1000824,1175
2018,281812,1000
2018,764331,87763.01999999997
2018,94912,2150
2018,638045,22056.49
2018,29894,65439.67000000001
2018,329987,107981.08999999992
2018,1293616,4693.8099999999995
2018,1646057,28448.38
2018,672966,7344.8499999999985
2018,83543,37750
2018,374321,5754.52
2018,1427422,4000.35
2018,1796279,27888.2
2018,78386,2993.4
2018,71876,3990
2018,862735,152081.66999999998
2018,110672,192484.84999999995
2018,1208869,96297.63
2018,1091498,25326.2
2018,1328346,709.35
2018,118988,116674.37
2018,602123,96000.00000000001
2018,374928,5957.05
2018,719134,93735.28000000001
2018,1306908,3000
2018,818816,6260.9400000000005
2018,1519635,3000
2018,97961,120054.74999999994
2018,14154,2913.2
2018,945948,2950
2018,1662094,386657.6
2018,1460748,5000
2018,1661781,25699.999999999996
2018,8930,6020
2018,886187,1295
2018,1190645,29967.5
2018,141084,223536.47000000006
2018,364943,8682.599999999999
2018,1672022,1350
2018,877327,1600
2018,801740,88619.3
2018,978542,2972
2018,1381908,1049
2018,1388171,436937.82
2018,86657,6986
2018,5780,273013.72999999986
2018,386099,4625.5
2018,352529,9923.159999999996
2018,1460617,1707069.4199999818
2018,672950,30000
2018,347924,6954.1
2018,1528618,515665.26999999967
2018,1398289,195000.00000000003
2018,873482,1000
2018,1121331,3000
2018,283157,7000
2018,226651,19983.2
2018,303045,105524.39999999998
2018,963326,269914.0999999999
2018,1286002,9999.999999999998
2018,479669,117879.76999999999
2018,1522821,78635.12
2018,718477,2000
2018,993110,2000
2018,669366,2000
2018,1553077,3000
2018,399337,3000
2018,592523,25855.49
2018,520313,202232.89999999994
2018,1121185,3000
2018,848503,49656.13999999999
2018,1651868,15000
2018,1496549,99975
2018,677926,1194396.639999999
2018,764183,1580266.9599999995
2018,139999,301093.33
2018,1516067,49970
2018,143612,94901
2018,817525,355
2018,790453,13.2
2018,1103295,9999
2018,1721285,13.2
2018,572105,2500
2018,159424,2791.5
2018,803144,20000
2018,786222,25199.5
2018,1498917,1039.6000000000001
2018,913429,27566.8
2018,1229883,17134
2018,841487,21359.660000000003
2018,882059,1306.8
2018,930465,1800
2018,1677133,11011.55
2018,97554,2600
2018,298362,1226.5
2018,87290,313.2
2018,581962,1925
2018,179115,50
2018,444530,9991.5
2018,1734354,1000
2018,1097931,1448.2
2018,1787352,2190.71
2018,1629361,2250
2018,663195,10000
2018,840566,827.35
2018,648306,365
2018,1633115,30429.98
2018,181527,2375.67
2018,1424794,2600
2018,314838,589.5
2018,982749,823.2
2018,1588697,37922.25
2018,851932,589.5
2018,290076,600
2018,947793,600
2018,997390,1589.5
2018,1759841,4812.2
2018,1374579,1167
2018,409378,4128.13
2018,780501,4187.5
2018,1433068,1470.3
2018,350922,5196.0999999999995
2018,646836,392.7
2018,884999,979.5
2018,222521,13137.649999999998
2018,1618683,87160.10000000002
2018,970623,2089.5
2018,1001528,237725.90000000002
2018,810406,29340
2018,335818,19703
2018,817739,5830
2018,244289,2.85
2018,1348456,905184.3600000001
2018,314116,1002188.5700000002
2018,33535,916310.6500000001
2018,465961,10018.4
2018,1146588,954514.3300000004
2018,1408721,498000
2018,1655439,201188.16999999998
2018,1064845,1371640.0499999986
2018,1541627,817690.0000000001
2018,528494,904075.8699999999
2018,1402750,1661480.0799999991
2018,321777,500474.9200000004
2018,1240602,1616127.849999989
2018,1618526,620135.0700000005
2018,303148,2337.05
2018,486086,2000.3700000000001
2018,957217,45482.55
2018,549427,45524.47
2018,1661252,41900.28999999999
2018,52905,45576.4
2018,127131,7362
2018,472632,45600
2018,1358650,349.5
2018,577362,268665.93
2018,810667,6000
2018,1373020,13000
2018,92149,29996.800000000003
2018,470598,10000
2018,50330,1584411.700000002
2018,863686,21004
2018,1650479,172061.3
2018,1558104,3000
2018,473366,1118985.0200000003
2018,879369,960307.59
2018,1294544,2301797.54
2018,522500,147787.12999999995
2018,1145426,552289.38
2018,1394791,598432.5900000014
2018,110736,205108.78
2018,453451,509042.8300000011
2018,1474690,898299.7399999999
2018,906665,10000
2018,1777247,265570.82999999996
2018,104327,363465.98000000004
2018,1671670,819323.9200000005
2018,1626391,53805.060000000005
2018,1444964,49973.35
2018,804690,227124.16
2018,1028967,9953.2
2018,610503,93520
2018,206749,19823.809999999998
2018,1217562,14203.100000000002
2018,111406,1006394.8500000013
2018,1301414,952676.5500000002
2018,413475,81496.14999999998
2018,1587145,885350.1199999998
2018,1298873,1028441.9299999997
2018,936062,15029.4
2018,168364,10000
2018,1399495,83233.00999999998
2018,231483,14863.199999999999
2018,1501831,80244.90000000001
2018,769650,719011.5499999997
2018,262778,2044532.0799999968
2018,1781227,299968.36000000004
2018,1607458,599901.93
2018,1804416,599947.3399999999
2018,1029434,10000
2018,557694,47122.02
2018,87903,6004.5999999999995
2018,1170427,10650
2018,829390,60067.6
2018,217196,6580
2018,645156,1000
2018,590854,1250
2018,902303,658.5
2018,1572746,12315.2
2018,614430,15826.550000000001
2018,1137941,7609.87
2018,651863,1516.4
2018,185165,3143.5499999999997
2018,209407,5400
2018,818098,34011.85
2018,1679226,2066.3999999999996
2018,148491,4961.38
2018,1431302,4311.79
2018,1781952,360
2018,1102045,800
2018,217717,800
2018,429,190
2018,1458733,1184
2018,1382787,800
2018,895199,302
2018,1582580,699924.1900000001
2018,191017,1302076.4499999997
2018,130267,21070.78
2018,1230286,10000.000000000002
2018,1254203,2500000
2018,68124,1699741.7299999993
2018,1019778,54052.670000000035
2018,827949,9999.999999999998
2018,1679734,585064.05
2018,510655,9993.35
2018,1215514,10000
2018,1618177,10000
2018,1036716,940000
2018,1671313,330.15
2018,189315,35006.75
2018,1151426,35000
2018,1672522,13.2
2018,352645,9500
2018,1788759,2999.9999999999995
2018,116835,5233.7
2018,1627736,3017.8500000000004
2018,756121,3000
2018,803893,5400
2018,1639412,3480
2018,92070,22649.850000000002
2018,1633422,4913.2
2018,1582590,71471.22000000002
2018,180456,5600
2018,1200107,4930
2018,763930,145403.16999999995
2018,391749,1115.0500000000002
2018,1042463,57049.00999999998
2018,444426,753727.4400000003
2018,735590,143006.11000000002
2018,684461,2416.25
2018,1429859,31942.4
2018,713401,350
2018,1621328,3934.5
2018,1683026,569987.05
2018,491893,49913.9
2018,1540112,2485
2018,632580,4986.8
2018,457392,606683.43
2018,1335719,110000
2018,1552424,1656622.8399999924
2018,56832,717919.8500000003
2018,786383,9987.5
2018,888322,99878.59
2018,1571583,199708.1
2018,1154195,1787537.1599999995
2018,71576,9967.550000000001
2018,898874,53170
2018,1127877,24732.930000000004
2018,311805,65923.4
2018,631922,44999.99999999999
2018,1395547,1313772.2099999997
2018,970679,50000.00000000001
2018,41171,30047.4
2018,1650863,596400.2399999987
2018,839859,91802.48999999999
2018,127226,22281.75
2018,1622061,2600.0699999999997
2018,622953,14250.7
2018,1215830,2609.96
2018,234491,13916
2018,583182,2778.2
2018,798097,2590
2018,1113083,2585
2018,470249,30305.199999999997
2018,142956,13865.66
2018,110566,30985.65
2018,591961,7103.2
2018,69312,3305.95
2018,1622606,20215.46
2018,117983,16044
2018,283231,5958.95
2018,1605170,2605.95
2018,121152,3005.95
2018,579147,10
2018,25393,2605.9499999999994
2018,985154,2603.2
2018,1550058,3093.2
2018,1506125,20433.25
2018,203592,4005
2018,1584156,10249.350000000002
2018,921363,1040
2018,1792179,2013.2
2018,750102,5040
2018,777302,1057.5
2018,1140382,4200
2018,743374,60426.399999999994
2018,883696,535786.26
2018,1642077,15978.550000000001
2018,812331,3950
2018,292644,1543.5500000000002
2018,1654828,65022.12999999998
2018,1586949,31314.85
2018,447126,134898.36
2018,1110713,3713.2
2018,448595,10449.47
2018,1598492,513227.76999999996
2018,612493,19973.2
2018,928234,1052084.0200000005
2018,1290817,1013902.1500000117
2018,426955,11445
2018,926851,1321959.8299999984
2018,310648,3050
2018,1359869,1638
2018,128972,1190653.2500000002
2018,808866,20013.2
2018,1621371,3101.7999999999997
2018,1666265,689461.9000000001
2018,112240,288949.63
2018,457499,100000
2018,351292,60000
2018,1705101,30000
2018,640874,301802.5
2018,1200661,29996.5
2018,1293259,40000
2018,479417,299895.5800000001
2018,1746090,20080
2018,812373,9993.2
2018,1618675,650
2018,298092,105200.00000000001
2018,437915,10000
2018,1514688,34500.00000000001
2018,348122,9904.55
2018,1602492,10000
2018,977280,9999.999999999996
2018,588257,835
2018,197330,23326.4
2018,448088,219781.24000000008
2018,308764,49772.59
2018,378958,855397.2499999999
2018,1794058,960438.2
2018,1190066,1440012.0999999999
2018,1101462,31099.999999999996
2018,738883,354350.32999999996
2018,752509,33989.94999999999
2018,264517,134939.2
2018,233257,13923.550000000001
2018,607344,26000
2018,220609,303386.66000000003
2018,1286377,206573.53999999995
2018,1291578,166764.94999999998
2018,950906,35000
2018,1229780,55000.00000000001
2018,128746,221131.02999999997
2018,682776,1131526.0300000007
2018,1793492,1019401.3799999999
2018,505787,20644.1
2018,798346,27139.780000000006
2018,840102,23310.01
2018,328655,1482852.67
2018,254919,117531.66
2018,764134,15000
2018,133242,394331.22
2018,1527589,14872.300000000001
2018,267747,11706.99
2018,1350351,15000.000000000002
2018,1289614,10000
2018,483444,74487.20000000001
2018,1491675,10000
2018,872469,10400
2018,457129,12017.17
2018,635795,907932.3899999987
2018,724942,9680.439999999999
2018,1350407,68702.12000000001
2018,539803,14936.5
2018,878149,16364.990000000002
2018,496108,15999.999999999998
2018,957409,1746125.0000000002
2018,921553,26119.999999999993
2018,1733000,1970
2018,697890,99378.9
2018,573089,10100
2018,281572,10189
2018,1262860,10000
2018,1141141,6016
2018,221955,5000
2018,830165,6500
2018,40790,2311807.429999999
2018,274965,77513.68
2018,746816,60000
2018,1568094,47224.25
2018,836620,3000
2018,712882,286817.9000000001
2018,1340436,7974.68
2018,1363024,10000
2018,278120,366119.11999999994
2018,1327434,3000
2018,607295,7300
2018,1413393,6000
2018,560407,185765.08999999997
2018,274628,800
2018,1238390,4382.5
2018,628481,96074.44
2018,1385861,270620.79000000004
2018,1311283,300
2018,903200,48765.170000000006
2018,372699,15428.6
2018,732255,750
2018,800846,1077123.5799999998
2018,258784,1548662.7100000002
2018,1544493,2295302.4399999697
2018,295774,10000
2018,1261517,179936.35
2018,823564,22310
2018,885406,839617.6799999999
2018,175006,642874.3699999999
2018,512666,482541.09
2018,1715883,1628793.8099999996
2018,252940,10667.42
2018,1098998,4088.5
2018,577903,783.28
2018,169057,2600
2018,1336736,6000
2018,1266561,19625.74
2018,728258,3003.86
2018,925636,4428.58
2018,1367723,31289.67
2018,782024,3900
2018,956161,67338.67
2018,712633,49945.39
2018,1234603,1780
2018,223574,2700
2018,1235745,2000
2018,1732097,14968.19
2018,590420,13933.120000000003
2018,1302105,9992.36
2018,1232435,60486.03
2018,1270134,280402.2899999999
2018,1286334,50700
2018,1222277,49879.35
2018,699098,341336.84
2018,1118567,75473.12000000002
2018,1014245,50000
2018,1335698,57000
2018,265499,1353827.5300000005
2018,1414765,831046.7
2018,693576,78282.69999999998
2018,505458,40000
2018,220904,35030.3
2018,253685,19998.850000000002
2018,1218982,53994.34
2018,772787,19961.129999999997
2018,923696,62854.299999999996
2018,1213437,94885
2018,490595,29616.58
2018,1188847,31570
2018,956293,9999
2018,266269,1406216.69
2018,1142730,7968.079999999999
2018,1352368,3096.2
2018,1350023,3114.9199999999996
2018,1388444,7909.52
2018,478958,3114.92
2018,277775,3114.9199999999996
2018,840773,6720
2018,1083686,113847.5
2018,1191234,249737.62
2018,957285,40028.17
2018,699665,1064731.9099999997
2018,893370,1063326.7799999998
2018,796239,186815.74000000005
2018,767746,42730
2018,79791,1275354.2499999995
2018,1262201,21749.98
2018,538930,5000
2018,1151234,475449.8499999999
2018,1637696,1532703.4399999997
