ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos,bens_declarados,despesas_campanha
2022,PR,1027333,Felipe Manoel,PDT,deputado federal,masculino,parda,nao eleito,735,367831.0,41207.4
2022,PR,1028104,Renata Borges,PDT,deputado federal,feminino,branca,nao eleito,2764,,199187.33999999997
2022,SC,1030992,Dr Carlos Rogério,PDT,deputado federal,masculino,branca,nao eleito,531,79000.0,7631.7
2022,RJ,1031895,Helinho Silva,PDT,deputado federal,masculino,branca,suplente,3012,144815.72999999998,55127.0
2022,RJ,1040004,Tia Glaucia,PDT,deputado federal,feminino,preta,suplente,1039,235000.0,100000.0
2022,SC,1043802,Allan Schroeder,PDT,deputado federal,masculino,branca,nao eleito,5859,334944.32,66808.75
2022,AL,1046922,Isaac Lima + Coletivo Da Saúde,PDT,deputado federal,masculino,parda,nao eleito,1934,78859.0,60020.0
2022,PR,1047422,Professor Djalma,PDT,deputado federal,masculino,branca,nao eleito,917,,23980.0
2022,RJ,1047586,Bacabal,PDT,deputado federal,masculino,preta,suplente,1151,,
2022,BA,1047980,Luma Menezes,PDT,deputado federal,feminino,parda,suplente,8361,140000.0,90476.80999999997
2022,MT,1053153,Marcelo Terra,PDT,deputado federal,masculino,branca,nao eleito,145,33000.0,18500.0
2022,MG,1056030,Dr Júlio César O Nacionalista,PDT,deputado federal,masculino,nao informado,suplente,202,,6760.0
2022,SP,1057158,Solange Psicologa,PDT,deputado federal,feminino,parda,nao eleito,653,,4900.0
2022,ES,1060789,Rogerinho Pinheiro,PDT,deputado federal,masculino,parda,nao eleito,1236,82000.0,199951.44
2022,GO,1062681,Danyau,PDT,deputado federal,masculino,parda,suplente,757,,
2022,CE,1073155,Adrielly Teixeira,PDT,deputado federal,feminino,branca,suplente,3604,,53492.25
2022,BA,1075245,José Carlos Araújo,PDT,deputado federal,masculino,branca,suplente,26386,783360.3700000001,479089.3
2022,PE,1081590,Will Conectado Com Você,PDT,deputado federal,masculino,preta,nao eleito,1992,,80000.0
2022,MG,1084290,Duda Salabert,PDT,deputado federal,feminino,branca,eleito por qp,208332,26709.4,1280277.0400000007
2022,PB,1088351,Fernando Medeiros,PDT,deputado federal,masculino,branca,nao eleito,1268,,86086.06
2022,MS,1094022,Jessica Torres,PDT,deputado federal,feminino,parda,nao eleito,557,,100000.0
2022,SP,1097892,Abner Tofanelli,PDT,deputado federal,masculino,branca,nao eleito,13215,,152884.99999999997
2022,PR,1100554,Doutor Paulo Novaes,PDT,deputado federal,masculino,branca,nao eleito,207,24751.74,
2022,SP,1102079,Regina Ferreira,PDT,deputado federal,feminino,preta,nao eleito,184,,30000.0
2022,RJ,1104616,Okinga,PDT,deputado federal,masculino,preta,suplente,1715,119008.24,57465.83
2022,PR,1108165,Amanda Gaia,PDT,deputado federal,feminino,branca,nao eleito,1279,5000.0,49997.329999999994
2022,AP,1122305,Grilo,PDT,deputado federal,masculino,parda,suplente,1792,,174866.0
2022,PR,1128700,Garcia Do Parana,PDT,deputado federal,masculino,branca,nao eleito,498,,19944.57
2022,RJ,1131210,Lorena Morena Do Açai,PDT,deputado federal,feminino,preta,suplente,537,,50000.0
2022,RJ,1135439,Esley Rodrigues,PDT,deputado federal,masculino,parda,suplente,1032,550156.0,
2022,PR,1138763,Nelton Friedrich,PDT,deputado federal,masculino,branca,nao eleito,5173,3662996.43,634866.29
2022,SP,1139366,Ielo,PDT,deputado federal,masculino,branca,nao eleito,5796,583700.0,79877.0
2022,PB,1140137,Vivi Lins Enfermeira,PDT,deputado federal,feminino,branca,nao eleito,435,,44991.3
2022,PA,1143059,Neto Do Tauá,PDT,deputado federal,masculino,parda,nao eleito,4062,20000.0,50800.0
2022,AL,1150355,Geraldo Carvalho,PDT,deputado federal,masculino,branca,nao eleito,2264,636454.83,53695.95
2022,ES,1159481,Cida Teixeira,PDT,deputado federal,feminino,parda,nao eleito,1377,,99880.99999999999
2022,MG,1163516,João Eventos,PDT,deputado federal,masculino,branca,suplente,2207,,5000.0
2022,PR,1167923,Bruno Camargo,PDT,deputado federal,masculino,preta,nao eleito,915,,119958.6
2022,MA,1169982,Waldir Maranhão,PDT,deputado federal,masculino,parda,suplente,2816,950000.0,391405.7
2022,PR,1173278,Daniel Coletivo Reinventar,PDT,deputado federal,masculino,parda,nao eleito,491,159000.0,35881.530000000006
2022,PB,1179930,Nildo Lacerda,PDT,deputado federal,masculino,parda,nao eleito,2531,,84956.5
2022,MG,1182808,Jackson Sao Tome Das Letras,PDT,deputado federal,masculino,branca,suplente,1344,,30600.0
2022,CE,1184670,Ianna Brandão,PDT,deputado federal,feminino,branca,suplente,3494,22857.0,113554.53
2022,RJ,1191175,Elaine Oliveira,PDT,deputado federal,feminino,preta,suplente,280,,40750.0
2022,MG,1193593,Bruno Gatti,PDT,deputado federal,masculino,branca,suplente,3143,79750.0,123135.26000000001
2022,RS,1196814,Juliana Brizola,PDT,deputado federal,feminino,branca,suplente,68865,492142.42000000004,2981555.920000001
2022,SP,1200136,Daniel Munduruku,PDT,deputado federal,masculino,indigena,nao eleito,9492,423408.25,140194.24000000002
2022,MG,1207677,Luciana Roque,PDT,deputado federal,feminino,branca,nao eleito,353,,
2022,MG,1214157,Raimundo Araxá,PDT,deputado federal,masculino,parda,suplente,494,92984.0,30018.71
2022,ES,1219815,Sergio Sá,PDT,deputado federal,masculino,branca,nao eleito,6842,830000.0,201484.47
2022,MG,1220180,William Jacob,PDT,deputado federal,masculino,branca,suplente,5220,7208.95,202520.80000000002
2022,RO,1224336,Professora Rosangela Hilário,PDT,deputado federal,feminino,preta,nao eleito,692,,128200.0
2022,BA,1226792,Delegada Selma,PDT,deputado federal,feminino,preta,suplente,535,,50050.0
2022,AL,1233307,Valdemir Oliveira,PDT,deputado federal,masculino,preta,nao eleito,66,,15000.0
2022,RJ,1244225,Marcos Tavares,PDT,deputado federal,masculino,branca,eleito por qp,62086,571189.88,1209946.3500000013
2022,RJ,1249403,Indio,PDT,deputado federal,masculino,indigena,suplente,235,,29993.65
2022,MG,1250607,Jacqueline Brasil,PDT,deputado federal,feminino,preta,suplente,2010,160000.0,23175.0
2022,MG,1254273,Silvamar Do Arrocha,PDT,deputado federal,masculino,parda,suplente,802,,13000.0
2022,SP,1254279,Glauce Lima,PDT,deputado federal,feminino,branca,nao eleito,109,,49811.75000000001
2022,RJ,1256465,Andrea Vieira,PDT,deputado federal,feminino,parda,suplente,1170,,49924.5
2022,SC,1260487,Fran Àgata,PDT,deputado federal,feminino,preta,nao eleito,498,,30000.00000000001
2022,SP,1264954,Elza Alves,PDT,deputado federal,feminino,parda,nao eleito,863,350000.0,5000.0
2022,DF,1270020,Euclides Assunção,PDT,deputado federal,masculino,branca,nao eleito,470,,
2022,MG,1270787,Vânia Araujo,PDT,deputado federal,feminino,preta,suplente,623,15000.0,
2022,PB,1273376,Igor Casablancas,PDT,deputado federal,masculino,parda,nao eleito,346,,50026.0
2022,SE,1273515,Natalia Dalto,PDT,deputado federal,feminino,parda,nao eleito,1606,11193.2,120290.95
2022,RN,1274848,Phoana Brito ,PDT,deputado federal,feminino,parda,nao eleito,132,30000.0,19999.95
2022,AL,1279669,Lindda Flávia,PDT,deputado federal,feminino,branca,nao eleito,428,,80800.0
2022,ES,1293984,Philipe Lemos,PDT,deputado federal,masculino,parda,nao eleito,45260,606606.2499999999,450441.17000000004
2022,MG,1298102,Arlan Do Povão,PDT,deputado federal,masculino,branca,suplente,2451,,17500.0
2022,ES,1298727,Gabriel Gava,PDT,deputado federal,masculino,branca,nao eleito,1947,82000.0,194847.5
2022,RN,1304834,Emanuel De Santana,PDT,deputado federal,masculino,branca,nao eleito,1214,,33710.880000000005
2022,PE,1305241,Nayana Cruz,PDT,deputado federal,feminino,parda,nao eleito,114,,19855.0
2022,GO,1306454,Teles Junior,PDT,deputado federal,masculino,branca,suplente,2310,443275.72,37650.0
2022,RJ,1310088,Leon Gomes,PDT,deputado federal,masculino,preta,suplente,8455,197000.0,160558.2
2022,RN,1315852,Rochelly Potiguar,PDT,deputado federal,feminino,parda,nao eleito,359,,22330.95
2022,RJ,1317153,Gabriel Garcia,PDT,deputado federal,masculino,branca,suplente,1163,132782.18,30000.0
2022,MT,1318599,Mara Badan,PDT,deputado federal,feminino,branca,nao eleito,82,,18172.0
2022,PI,1327419,Comendadora Safira Bringel,PDT,deputado federal,feminino,preta,nao eleito,352,551000.0,40234.8
2022,SP,1331020,Macario,PDT,deputado federal,masculino,branca,nao eleito,678,4500000.0,21609.0
2022,PE,1337416,Major Toca,PDT,deputado federal,masculino,parda,nao eleito,1394,80000.0,49971.689999999995
2022,SP,1338237,Pedrinho Do Gás,PDT,deputado federal,masculino,branca,nao eleito,1957,,10000.0
2022,RS,1342971,Rogério Chimanski,PDT,deputado federal,masculino,branca,suplente,1066,161000.0,30000.0
2022,SE,1353619,Frei Edson Luiz,PDT,deputado federal,masculino,branca,nao eleito,431,20000.0,39685.81
2022,RS,1355052,Afonso Motta,PDT,deputado federal,masculino,branca,eleito por media,70307,23816837.470000003,1670122.19
2022,PI,1367861,Etevan Ribeiro,PDT,deputado federal,masculino,preta,nao eleito,536,15001.41,22814.9
2022,ES,1370950,Dalto Neves ,PDT,deputado federal,masculino,parda,nao eleito,1395,704250.24,99892.0
2022,SP,1373750,Mônica Veloso,PDT,deputado federal,feminino,preta,nao eleito,11546,,401381.1800000018
2022,BA,1375980,Capitão Azevedo,PDT,deputado federal,masculino,parda,suplente,11871,389742.9,200497.0
2022,RS,1377808,Joel Junior,PDT,deputado federal,masculino,preta,suplente,1702,6500.0,70199.95000000001
2022,CE,1380362,Arnon Bezerra,PDT,deputado federal,masculino,branca,suplente,37057,1124800.0,1506086.2700000005
2022,SP,1380848,Nalva Lima,PDT,deputado federal,feminino,preta,nao eleito,2327,,5153.65
2022,MG,1381052,Maciel Moreira,PDT,deputado federal,masculino,branca,suplente,218,,
2022,PA,1384570,Eraldo Maciel,PDT,deputado federal,masculino,preta,nao eleito,632,,14866.0
2022,BA,1388200,Bomba,PDT,deputado federal,masculino,parda,suplente,755,,20000.0
2022,RS,1388475,João Martins,PDT,deputado federal,masculino,branca,suplente,4656,309900.0,101884.39000000001
2022,CE,1394791,Leônidas Cristino,PDT,deputado federal,masculino,branca,suplente,74866,2002407.3800000001,988983.6700000003
2022,BA,1403851,Arnaldo Araujo,PDT,deputado federal,masculino,preta,suplente,1998,606166.14,34891.24
2022,PE,1406252,Herika Araújo,PDT,deputado federal,feminino,parda,nao eleito,1839,170000.0,144770.8
2022,RJ,1406506,Danny Babalu,PDT,deputado federal,feminino,branca,suplente,527,,49991.0
2022,BA,1409034,Jota L,PDT,deputado federal,masculino,parda,suplente,2125,,19946.35
2022,SP,1414613,Faccas,PDT,deputado federal,masculino,branca,nao eleito,594,250000.0,19990.54
2022,SE,1414706,Coelhinho,PDT,deputado federal,masculino,parda,nao eleito,1457,,40001.3
2022,PR,1418835,Elaine Marins,PDT,deputado federal,feminino,parda,nao eleito,821,185000.0,62990.62
2022,RS,1426199,Dr. Felipe,PDT,deputado federal,masculino,branca,suplente,1885,288710.80000000005,50000.0
2022,MG,1428461,Brandão Da Livraria,PDT,deputado federal,masculino,preta,suplente,1047,107000.0,9997.95
2022,MG,1431955,Neuza Mapa,PDT,deputado federal,feminino,branca,suplente,1844,1785000.0,83807.03
2022,RS,1434663,Professor Lauri Bernardes,PDT,deputado federal,masculino,branca,suplente,677,,50020.0
2022,SP,1446457,Adriano Sopó,PDT,deputado federal,masculino,branca,nao eleito,3130,292214.66000000003,16645.5
2022,AC,1453466,Rô Da Base,PDT,deputado federal,feminino,branca,nao eleito,165,10000.0,16771.0
2022,GO,1456471,Professor Moacir,PDT,deputado federal,masculino,parda,suplente,380,2709000.0,4530.3
2022,RJ,1463520,Davi Souza,PDT,deputado federal,masculino,parda,suplente,4655,396000.0,249767.6
2022,RS,1467731,Kelly Silva,PDT,deputado federal,feminino,branca,suplente,802,,89999.79999999999
2022,CE,1474690,Mauro Filho,PDT,deputado federal,masculino,parda,eleito por qp,135038,1072254.8399999999,1525066.7900000007
2022,GO,1475709,Dr. Rui,PDT,deputado federal,masculino,branca,suplente,6926,4097429.15,371461.73
2022,PI,1482211,Marquinhos,PDT,deputado federal,masculino,parda,nao eleito,319,,
2022,PR,1496443,Silene De Oliveira,PDT,deputado federal,feminino,branca,nao eleito,558,32772.18,29917.270000000004
2022,SP,1507968,Mestre Dejair Canibal,PDT,deputado federal,masculino,preta,nao eleito,566,144200.08,19811.65
2022,RJ,1518780,Toninho Bondade,PDT,deputado federal,masculino,branca,suplente,1824,24000.0,53000.000000000015
2022,SC,1525562,Diego Pires,PDT,deputado federal,masculino,branca,nao eleito,5058,,40000.00000000001
2022,AP,1530747,Milhomen,PDT,deputado federal,masculino,preta,suplente,6570,80000.0,219976.27999999997
2022,RN,1532519,Maribondo Vinagre,PDT,deputado federal,masculino,branca,nao eleito,151,2964465.15,34000.0
2022,RJ,1537046,Carlos Ontiveros,PDT,deputado federal,masculino,branca,suplente,2380,891694.04,117996.4
2022,PR,1538796,Treis Pião,PDT,deputado federal,masculino,branca,nao eleito,287,,19318.45
2022,AP,1541656,Professora Goreth,PDT,deputado federal,feminino,branca,eleito por media,8409,989874.13,259159.19999999995
2022,SP,1543418,Gilson Do Sindicato,PDT,deputado federal,masculino,parda,nao eleito,1055,234000.0,20000.0
2022,SP,1543984,Maria Joaquina,PDT,deputado federal,feminino,branca,nao eleito,5874,,80981.07
2022,BA,1555185,Edson Pimenta,PDT,deputado federal,masculino,parda,suplente,6239,650000.0,233700.0
2022,SP,1555714,Luciano Moura,PDT,deputado federal,masculino,parda,nao eleito,203,,19922.0
2022,SP,1556049,Xavier,PDT,deputado federal,masculino,branca,nao eleito,974,329930.0,9971.95
2022,AC,1559308,Emir Mendonça,PDT,deputado federal,masculino,preta,nao eleito,524,,15958.050000000001
2022,RJ,1559554,Alencar Daciolo,PDT,deputado federal,masculino,preta,suplente,6384,,49647.94999999998
2022,RS,1576643,Dari Rodrigues,PDT,deputado federal,masculino,branca,suplente,211,803800.0,20000.0
2022,AP,1579619,Promotor Adilson Garcia,PDT,deputado federal,masculino,branca,suplente,915,2873123.3400000003,174999.99999999997
2022,CE,1586231,Dr Nilson Diniz,PDT,deputado federal,masculino,branca,suplente,18331,482380.38,165545.07
2022,SP,1590880,Lincoln Fernandes,PDT,deputado federal,masculino,branca,nao eleito,7701,106993.8,301000.0000000002
2022,RJ,1593642,Patricia Cardoso,PDT,deputado federal,feminino,branca,suplente,759,,50000.0
2022,SP,1595596,Maria Giovana,PDT,deputado federal,feminino,branca,nao eleito,32932,2811823.6799999997,1778587.7000000002
2022,SP,1598585,Fábio Moreira,PDT,deputado federal,masculino,parda,nao eleito,1051,3258000.0,164690.01
2022,SP,1599255,Cloves Alves Camelo,PDT,deputado federal,masculino,parda,nao eleito,389,,9999.35
2022,DF,1603826,Max Pantoja,PDT,deputado federal,masculino,branca,nao eleito,763,2212813.6,
2022,BA,1606305,Washington Veloso,PDT,deputado federal,masculino,parda,suplente,1402,,19987.95
2022,RS,1612887,Capeletti,PDT,deputado federal,masculino,branca,suplente,724,808999.3199999998,29996.620000000003
2022,RS,1613145,Leandro Almeida,PDT,deputado federal,masculino,branca,suplente,3568,,94744.0
2022,AP,1614040,Dirley Furtado,PDT,deputado federal,masculino,parda,suplente,1043,41300.0,199995.78
2022,AM,1619035,Cris Barros,PDT,deputado federal,feminino,preta,nao eleito,445,,72999.89
2022,BA,1619873,Glebão,PDT,deputado federal,masculino,parda,suplente,1549,18000.0,50000.0
2022,PE,1622999,Goretti Queiroz,PDT,deputado federal,feminino,parda,nao eleito,7533,140000.0,304911.94999999995
2022,SE,1626196,Arleide Do Santa Maria,PDT,deputado federal,feminino,preta,nao eleito,446,,58915.24999999998
2022,BA,1631346,Valter Moacir,PDT,deputado federal,masculino,preta,suplente,1093,,44944.0
2022,DF,1632658,Carlos Penna,PDT,deputado federal,masculino,branca,nao eleito,822,1870000.0,
2022,RJ,1637366,Coronel Paulo Afonso,PDT,deputado federal,masculino,branca,suplente,553,,54999.999999999985
2022,BA,1637837,Felix Mendonça,PDT,deputado federal,masculino,parda,eleito por media,71774,3084092.52,1386295.38
2022,CE,1644561,Rosânia Ramalho,PDT,deputado federal,feminino,branca,suplente,4964,20000.0,58117.470000000016
2022,SE,1644915,Priscilla Mendonça,PDT,deputado federal,feminino,branca,nao eleito,7171,,343455.61000000004
2022,MA,1655716,Jefferson Portela,PDT,deputado federal,masculino,parda,suplente,11152,745000.0,358499.99999999994
2022,PR,1659521,Almeida Sobrinho,PDT,deputado federal,masculino,parda,nao eleito,481,1212.0,20003.24
2022,BA,1664968,Patruska,PDT,deputado federal,feminino,branca,suplente,3909,,89999.99999999999
2022,SP,1668224,Rafael Putovisky,PDT,deputado federal,masculino,branca,nao eleito,977,480000.0,20252.989999999998
2022,PA,1669089,Coronel Fernandes,PDT,deputado federal,masculino,parda,nao eleito,807,1035000.0,20000.0
2022,CE,1671670,André Figueiredo,PDT,deputado federal,masculino,branca,eleito por qp,111886,3221708.94,1358691.1600000008
2022,SP,1675518,Marta Dias,PDT,deputado federal,feminino,parda,nao eleito,313,645000.0,4796.47
2022,DF,1679792,Tânia Coêlho,PDT,deputado federal,feminino,branca,nao eleito,419,752896.35,
2022,SP,1686332,Heitor Alves,PDT,deputado federal,masculino,branca,nao eleito,6192,38654.670000000006,114452.0
2022,SP,1687524,Jorjão Do Barretos,PDT,deputado federal,masculino,parda,nao eleito,817,328843.55,8000.0
2022,RO,1694097,Alfredo Laurent,PDT,deputado federal,masculino,branca,nao eleito,755,70631.42,99963.0
2022,RJ,1697461,Katia Regina,PDT,deputado federal,feminino,preta,suplente,258,,56955.0
2022,MA,1712287,Márcio Honaiser,PDT,deputado federal,masculino,branca,eleito por media,54547,20228453.6,963824.6300000002
2022,RS,1723663,Pompeo De Mattos,PDT,deputado federal,masculino,branca,eleito por qp,100113,3453000.0,1544999.9999999998
2022,MG,1727905,Dr Mário Heringer,PDT,deputado federal,masculino,branca,eleito por qp,68717,10335687.72,2260378.82
2022,PR,1728005,Doutor Flávio,PDT,deputado federal,masculino,parda,nao eleito,1027,12000.0,12719.0
2022,SP,1739323,Paiva Farias,PDT,deputado federal,masculino,branca,nao eleito,569,93000.0,20000.0
2022,PA,1743889,Berina Melo,PDT,deputado federal,masculino,preta,nao eleito,2668,60000.0,70000.0
2022,SP,1746882,Geraldo J Gonçalves,PDT,deputado federal,masculino,parda,nao eleito,462,439725.0,6999.98
2022,SP,1747204,Leandro Dourado,PDT,deputado federal,masculino,branca,nao eleito,12573,2892801.6399999997,367542.08
2022,SP,1750793,Wesley Cezar (Lelinho),PDT,deputado federal,masculino,branca,nao eleito,41054,934162.0,105310.14
2022,SP,1752887,Enfermeiro Erick Eloi,PDT,deputado federal,masculino,branca,nao eleito,1979,,40850.0
2022,SP,1753435,Wilson Paiva,PDT,deputado federal,masculino,branca,nao eleito,29713,20162312.99,736826.76
2022,SP,1755005,Gustavo Piccolo,PDT,deputado federal,masculino,branca,nao eleito,8084,484074.0,50000.0
2022,MG,1760286,Fernando Campos,PDT,deputado federal,masculino,branca,suplente,123,,
2022,PA,1765885,Léo Do Mano Velho,PDT,deputado federal,masculino,parda,nao eleito,147,,
2022,PE,1772596,Fagner Fernandes,PDT,deputado federal,masculino,branca,nao eleito,5002,55000.0,176830.21
2022,SP,1774729,Neia Costa,PDT,deputado federal,feminino,branca,nao eleito,1503,,35053.0
2022,MT,1788611,Robertino Da Farmácia,PDT,deputado federal,masculino,branca,nao eleito,1138,20000.0,15300.0
2022,AP,1792033,Dra. Albanize,PDT,deputado federal,feminino,parda,suplente,5006,175519.99,189762.95
2022,SP,1794339,Claudinha Da Lan House,PDT,deputado federal,feminino,parda,nao eleito,432,,70000.0
2022,AM,1794444,Alan Amazonas,PDT,deputado federal,masculino,parda,nao eleito,557,,125885.84999999999
2022,RS,1796063,Maria Teresa Moura,PDT,deputado federal,feminino,branca,suplente,1377,28155.0,107230.15000000001
2022,MG,1797010,Professora Elisete Inácio,PDT,deputado federal,feminino,preta,suplente,698,60000.0,4032.0
2022,PR,1806473,Marcos Abujamra,PDT,deputado federal,masculino,branca,nao eleito,154,,19999.980000000003
2018,SP,6553,Ramos,PHS,deputado federal,masculino,branca,suplente,443,84000.0,
2018,RJ,7616,Terezinha Aparecida ,PHS,deputado federal,feminino,branca,suplente,108,,3000.0
2018,DF,8837,Bispa Consolação,PHS,deputado federal,feminino,branca,nao eleito,465,250000.0,
2018,AP,12781,Marceli,PHS,deputado federal,feminino,parda,suplente,847,1547372.0,29972.35
2018,RJ,27172,Bezerra,PHS,deputado federal,masculino,preta,suplente,1193,,932.0
2018,PI,34725,Professor João Correia,PHS,deputado federal,masculino,parda,nao eleito,1204,,6041.59
2018,GO,39199,Daria Cristina,PHS,deputado federal,feminino,branca,nao eleito,3898,4726.0,
2018,RJ,50987,Apostolo Paulo,PHS,deputado federal,masculino,preta,suplente,3947,,3962.85
2018,BA,51416,Paulo Martins,PHS,deputado federal,masculino,branca,suplente,814,25000.0,
2018,BA,71876,Marcos Do Monte,PHS,deputado federal,masculino,preta,suplente,825,5000.0,3990.0
2018,BA,78386,Iza Oretti,PHS,deputado federal,feminino,preta,suplente,185,,2993.4
2018,BA,83543,Pastor Abilio Santana,PHS,deputado federal,masculino,preta,eleito por qp,50345,18500.0,37750.0
2018,RJ,91360,Marcos Da Farmacia,PHS,deputado federal,masculino,branca,suplente,2250,,
2018,MG,91755,Adriano Chaves,PHS,deputado federal,masculino,preta,suplente,1172,6000.0,
2018,RS,93932,Carlotto,PHS,deputado federal,masculino,branca,nao eleito,0,6433276.18,205000.00000000003
2018,BA,110672,Claudio Silva,PHS,deputado federal,masculino,parda,suplente,7764,,192484.84999999995
2018,PA,113181,Joaquim Campos,PHS,deputado federal,masculino,branca,suplente,43335,472000.0,169384.0
2018,SP,118968,Pastor Marcelo Candido,PHS,deputado federal,masculino,parda,suplente,1910,411.65,1999.5
2018,BA,118988,Alba Regina,PHS,deputado federal,feminino,branca,suplente,708,,116674.37
2018,GO,121069,Jeovan Farmaceutico,PHS,deputado federal,masculino,branca,nao eleito,1784,330000.0,29980.0
2018,GO,124465,Marcelo Augusto,PHS,deputado federal,masculino,parda,nao eleito,2751,1735000.0,150336.10000000003
2018,RS,125444,Vanderlei Pereira,PHS,deputado federal,masculino,branca,nao eleito,770,151500.0,
2018,TO,132659,Sirlene Borges,PHS,deputado federal,feminino,branca,nao eleito,0,305.74,
2018,MS,147817,Ubirajara Martins,PHS,deputado federal,masculino,branca,nao eleito,1688,412282.55,800.0
2018,MG,147832,Rose Da Saúde,PHS,deputado federal,feminino,branca,suplente,6152,48000.0,101000.0
2018,MG,149125,Everardo Oliveira,PHS,deputado federal,masculino,parda,suplente,702,220000.0,4699.67
2018,MG,163822,Jussara Menicucci,PHS,deputado federal,feminino,branca,suplente,9153,65361.75,218699.99999999997
2018,GO,164790,Professor Eloíso Matos,PHS,deputado federal,masculino,preta,nao eleito,1128,,44904.59
2018,MG,171515,Oswaldo Teixeira Asp,PHS,deputado federal,masculino,branca,suplente,440,200366.0,1548.44
2018,MG,171527,Mauro Bomfim,PHS,deputado federal,masculino,branca,suplente,3621,1501750.0,64433.799999999996
2018,MG,175660,Franco Cartafina,PHS,deputado federal,masculino,branca,eleito por qp,53390,408200.0,284573.13
2018,PE,175973,Nunes Rafael,PHS,deputado federal,masculino,branca,suplente,8042,1000000.0,44852.0
2018,PA,180330,Marisa Romão,PHS,deputado federal,feminino,parda,suplente,2426,,
2018,RJ,196789,Sandrinha Da Comunidade,PHS,deputado federal,feminino,parda,suplente,119,,3000.0
2018,MG,199915,Dandan Cesário,PHS,deputado federal,masculino,parda,suplente,6967,,64066.14999999998
2018,PI,204817,Cida Santiago,PHS,deputado federal,feminino,branca,nao eleito,13991,199281.16999999998,111951.28999999998
2018,MG,208676,Bruna Bueno,PHS,deputado federal,feminino,parda,suplente,2141,579000.0,38520.0
2018,RS,213216,Julinho Da Cidade,PHS,deputado federal,masculino,preta,nao eleito,680,450000.0,1000.0
2018,RR,256701,Marla Lima,PHS,deputado federal,feminino,parda,nao eleito,36,12000.0,14740.0
2018,MG,256928,Graça Gente Bacana,PHS,deputado federal,feminino,preta,suplente,128,974.01,2000.0
2018,RR,266837,Sargento Pascoal,PHS,deputado federal,masculino,parda,nao eleito,424,,4960.0
2018,PI,269917,Nenem Calçados,PHS,deputado federal,masculino,parda,nao eleito,1977,59950.0,12219.8
2018,MS,280191,Jefferson Borges,PHS,deputado federal,masculino,branca,nao eleito,2209,150000.0,6820.3
2018,MG,281813,Marcílio Da Mães E Filhos,PHS,deputado federal,masculino,parda,suplente,1491,400000.0,2160.0
2018,GO,284313,Valmir Andrade,PHS,deputado federal,masculino,branca,nao eleito,2383,1198837.8,2200.85
2018,GO,291649,Jeovane Lopes,PHS,deputado federal,masculino,parda,nao eleito,3868,201000.0,147186.99999999997
2018,MG,293853,Wellington Vieira,PHS,deputado federal,masculino,parda,suplente,770,600000.0,14868.650000000003
2018,PE,298246,Missionaria Erica Fabiula,PHS,deputado federal,feminino,branca,suplente,204,,59977.48
2018,SC,307098,Idesio Fernandes,PHS,deputado federal,masculino,preta,nao eleito,639,,
2018,RJ,317195,Helena Camargo,PHS,deputado federal,feminino,branca,suplente,73,,3000.0
2018,SE,318502,Sandra,PHS,deputado federal,feminino,parda,suplente,521,136929.13,12000.0
2018,BA,330778,Valterio Lima,PHS,deputado federal,masculino,branca,suplente,375,120000.0,
2018,MG,331758,Eder Neves,PHS,deputado federal,masculino,parda,suplente,277,601783.0,
2018,RJ,331926,Andreia Hadassa,PHS,deputado federal,feminino,parda,nao eleito,0,,3000.0
2018,SE,338121,Sérgio Lima,PHS,deputado federal,masculino,branca,suplente,955,180000.0,8600.0
2018,PR,348976,Agnelson Galassi,PHS,deputado federal,masculino,branca,suplente,4050,279937.75,50437.60999999999
2018,MG,350745,Antônio Augusto Gugu,PHS,deputado federal,masculino,parda,suplente,484,58081.17,
2018,GO,355508,Sargento João Cunha,PHS,deputado federal,masculino,branca,nao eleito,0,,10000.0
2018,PA,359630,Deyse Araujo,PHS,deputado federal,feminino,parda,suplente,788,150000.0,
2018,PB,368712,Sargento Massilon,PHS,deputado federal,masculino,preta,suplente,379,,5000.0
2018,BA,371251,Rita De Cassia,PHS,deputado federal,feminino,parda,suplente,17,,
2018,BA,374321,Militao,PHS,deputado federal,masculino,parda,suplente,20564,,5754.52
2018,BA,374928,Sd. Josafá Ramos,PHS,deputado federal,masculino,parda,suplente,18602,5700.0,5957.05
2018,TO,378774,Eula Angelim,PHS,deputado federal,feminino,branca,suplente,369,1035000.0,
2018,RJ,379380,Du Norte,PHS,deputado federal,masculino,parda,suplente,402,,
2018,PR,385907,Carlos Dota,PHS,deputado federal,masculino,branca,suplente,2958,125500.0,11043.5
2018,AP,389044,Cleudo,PHS,deputado federal,masculino,parda,suplente,2468,145000.0,134900.0
2018,RJ,402392,Niltinho,PHS,deputado federal,masculino,branca,suplente,1107,,
2018,PR,409018,Olavo Santos,PHS,deputado federal,masculino,branca,suplente,6041,75100.0,38154.18
2018,MG,415231,Hélio Da Van,PHS,deputado federal,masculino,parda,suplente,12353,632000.0,11500.000000000002
2018,MG,418325,Eliza Pereira,PHS,deputado federal,feminino,preta,suplente,637,,2000.0
2018,RJ,423830,Carlão,PHS,deputado federal,masculino,branca,suplente,1956,811793.21,
2018,GO,424439,Nedir Tavares,PHS,deputado federal,feminino,branca,nao eleito,209,180000.0,10000.0
2018,PR,434146,Jura,PHS,deputado federal,masculino,amarela,suplente,19803,4548551.38,174854.48999999996
